CustomerID,Age,Gender,ContractType,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,average_monthly_charges,customer_lifetime_value
1c66021e-1a79-4ec1-9def-b7bb945094c8,28,Female,One year,Yes,DSL,51,No,UPI,50.05864835569504,2552.991066140447,No,50.05864835569504,2552.991066140447
5afaeb32-419b-474e-8247-23c3a32a4516,19,Male,One year,No,DSL,47,No,UPI,83.13375814728629,3907.2866329224553,No,83.13375814728629,3907.2866329224553
276e1d67-00a0-486e-8a8d-5d5a06defca8,65,Female,Month-to-month,Yes,DSL,8,Yes,check/DD,98.31096039484757,786.4876831587806,No,98.31096039484757,786.4876831587806
3799a376-7e5b-4ac9-83c5-01fe269334ef,62,Female,Month-to-month,Yes,Fiber optic,34,No,check/DD,66.63003745101749,2265.4212733345944,No,66.63003745101749,2265.4212733345944
34a0dcd4-1a9a-429e-95ee-25876c98fd9b,69,Female,One year,Yes,No,21,No,check/DD,52.78331116659072,1108.4495344984052,No,52.78331116659073,1108.4495344984052
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,50,Male,Two year,Yes,Fiber optic,8,No,Card,69.0423242331209,552.3385938649672,Yes,69.0423242331209,552.3385938649672
d5d318cf-24e6-4ffd-b5dc-037d4b71481f,65,Female,Month-to-month,Yes,No,17,Yes,check/DD,60.73204707863135,1032.444800336733,No,60.732047078631346,1032.444800336733
0ab2e2ca-73a5-4d2e-8e1e-7525e957967a,34,Male,Month-to-month,Yes,DSL,37,No,UPI,75.83430258989821,2805.869195826234,No,75.83430258989821,2805.869195826234
ae11d3c2-3130-4c8f-920e-0734564d46aa,49,Male,Month-to-month,Yes,DSL,67,No,Card,53.05646469239524,3554.783134390481,No,53.05646469239524,3554.783134390481
e63658c9-12d0-498d-b18d-4d05e8e22743,24,Female,One year,Yes,No,61,Yes,UPI,64.45242002246417,3931.5976213703143,Yes,64.45242002246417,3931.5976213703143
705faecd-2edf-402e-b531-8081b4effa29,31,Female,Two year,Yes,Fiber optic,66,Yes,IMPS/NEFT,76.32467725194464,5037.428698628346,No,76.32467725194464,5037.428698628346
5a5226e6-9d64-4932-8066-853d6de299a1,32,Male,One year,Yes,No,18,No,IMPS/NEFT,88.50372283333535,1593.0670110000362,Yes,88.50372283333535,1593.0670110000362
18fdd2b9-79e5-49aa-992a-35497ba109d0,55,Male,One year,Yes,DSL,15,No,Card,127.46991092994116,1781.0711741320897,No,41.99739866430472,629.9609799645708
331f63fb-d11f-48c0-a97c-a4fff75d599f,35,Male,Two year,No,DSL,5,No,check/DD,52.24687526005951,261.2343763002975,Yes,52.246875260059504,261.2343763002975
ead1d758-b319-418d-aef0-3a1b645f273c,56,Male,One year,No,DSL,4,Yes,check/DD,41.553406512222814,166.21362604889126,No,41.553406512222814,166.21362604889126
846a4a71-c84a-49b8-a08f-ae0214013b99,43,Male,Month-to-month,Yes,No,9,No,Card,67.44109290311286,606.9698361280157,No,67.44109290311286,606.9698361280157
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,52,Male,Month-to-month,Yes,DSL,54,No,IMPS/NEFT,40.81645809933633,2204.0887373641617,Yes,40.81645809933633,2204.0887373641617
8486b704-0211-46ca-b863-af2d5e6ba460,18,Female,Two year,Yes,No,50,Yes,UPI,67.54270425011914,3377.135212505957,No,67.54270425011914,3377.135212505957
905f9096-2996-46e2-8c9d-690713b22cec,27,Male,Two year,Yes,DSL,36,No,check/DD,64.23304742441522,2312.3897072789478,No,64.23304742441522,2312.3897072789478
109efb40-8ceb-4c57-97e3-23cf6d651847,38,Male,One year,No,Fiber optic,53,Yes,Card,86.50026888955364,4584.514251146343,No,86.50026888955364,4584.514251146343
ae423568-de14-453b-9eac-41d9801f4909,49,Male,One year,No,DSL,47,No,UPI,87.51396118057036,4113.156175486807,No,87.51396118057036,4113.156175486807
0fc98d2e-030f-4be9-9f17-8f9323c97a1e,41,Female,One year,Yes,DSL,53,No,UPI,46.01890747527669,2439.002096189665,No,46.01890747527669,2439.002096189665
aa000756-52e0-434e-a505-a2b69dd3c15a,34,Female,One year,No,DSL,9,Yes,IMPS/NEFT,56.640918054583594,509.76826249125236,No,56.640918054583594,509.76826249125236
a89f5f9d-e12d-4f58-8482-0852489a4ca4,43,Male,Two year,No,DSL,27,No,IMPS/NEFT,65.52916807068304,1769.2875379084421,No,65.52916807068304,1769.2875379084421
e7354db2-5ce4-424b-b35b-9f78f55f2e80,18,Female,Two year,Yes,No,13,No,Card,55.36523205523398,719.7480167180418,No,55.36523205523398,719.7480167180418
cbf6aa23-a01e-41f5-b702-beba0623ffbf,44,Female,Month-to-month,Yes,Fiber optic,25,Yes,Card,63.81463716353119,1595.3659290882797,No,63.81463716353119,1595.3659290882797
a5b2c7ea-2947-4f54-973e-129c35f0b1be,57,Female,Two year,Yes,No,52,No,IMPS/NEFT,580.8644273465318,14691.396249042107,No,76.69509182264932,3988.1447747777647
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,28,Male,One year,Yes,DSL,69,No,IMPS/NEFT,41.09233559931009,2835.371156352396,Yes,41.09233559931009,2835.371156352396
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,22,Male,One year,No,Fiber optic,33,Yes,UPI,52.34805834959462,1727.4859255366225,Yes,52.34805834959462,1727.4859255366225
01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,32,Female,One year,Yes,DSL,71,No,UPI,58.94779549062538,4185.293479834402,No,58.94779549062538,4185.293479834402
4251d2f0-20a8-4260-97a1-a2f67a139e90,42,Male,Two year,No,Fiber optic,64,No,UPI,,4853.565876339941,No,75.83696681781157,4853.565876339941
65bf8e04-ae3c-4ce6-bde6-849b468b22af,24,Male,Two year,Yes,Fiber optic,9,No,UPI,78.4269537897213,705.8425841074917,No,78.4269537897213,705.8425841074917
3f30ea12-cebc-4264-9ad7-5b94663463e9,67,Female,One year,Yes,Fiber optic,38,Yes,IMPS/NEFT,69.52130515539457,2641.809595904994,No,69.52130515539457,2641.809595904994
4f66a914-0563-4b30-8834-0d51a5c6c5ae,39,Male,Month-to-month,No,Fiber optic,44,No,Card,53.7278948320975,2364.02737261229,No,53.7278948320975,2364.02737261229
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,67,Male,Two year,Yes,DSL,10,Yes,check/DD,71.0242525400522,710.242525400522,Yes,71.0242525400522,710.242525400522
c9ac376c-fe11-430e-90fc-fdaa274b369e,59,Male,One year,Yes,No,15,Yes,IMPS/NEFT,78.4210535558621,1176.3158033379316,No,78.4210535558621,1176.3158033379316
141283fb-e3be-43d6-b26a-030dbc8cfa8f,44,Female,One year,No,DSL,56,No,IMPS/NEFT,49.424992639778054,2767.799587827571,No,49.424992639778054,2767.799587827571
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,59,Female,Two year,No,DSL,37,No,UPI,58.645535778785884,2169.8848238150777,Yes,58.645535778785884,2169.8848238150777
95dad216-a6cd-4e3c-ad13-0705279f91ab,67,Female,One year,No,No,13,No,UPI,53.11371609074924,690.4783091797401,No,53.113716090749236,690.4783091797401
6a7330b3-ecfa-4700-a790-eee07dcfe924,38,Male,Month-to-month,No,DSL,50,Yes,UPI,86.88851303630477,4344.425651815239,No,86.88851303630477,4344.425651815239
e6fdd7af-dd84-4acc-b672-94643f8ea40a,70,Female,Month-to-month,Yes,No,26,No,UPI,91.90403995799014,2389.5050389077437,Yes,91.90403995799014,2389.5050389077437
4cb4a7f6-9db8-4f7e-95ed-d864f68b6ba0,54,Female,One year,No,DSL,39,No,IMPS/NEFT,78.52058935343219,3062.302984783855,No,78.52058935343219,3062.302984783855
48924bd6-e399-40dd-8e1f-39bee4edc295,22,Female,Two year,Yes,No,10,Yes,Card,74.65404377762601,746.5404377762602,No,74.65404377762601,746.5404377762602
aed0cbcf-c630-4536-b677-9a11e403999b,62,Female,Two year,No,No,36,No,UPI,65.4224208685782,2355.2071512688153,No,65.4224208685782,2355.2071512688153
6f959489-8af2-420e-a9a3-e5f6984ad463,47,Female,One year,No,Fiber optic,4,Yes,check/DD,71.5017288771219,286.0069155084876,No,71.5017288771219,286.0069155084876
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,39,Female,Two year,No,No,39,Yes,Card,65.36781691628781,2549.3448597352244,No,65.36781691628781,2549.3448597352244
223bd9be-b11c-420e-a9fd-197204105bd1,32,Female,Month-to-month,No,Fiber optic,54,Yes,UPI,88.75856263264905,4792.9623821630485,No,88.75856263264905,4792.9623821630485
cbf925b5-6418-46b7-bf2b-43b422e9e527,36,Male,One year,No,Fiber optic,6,No,Card,44.16288290253161,264.97729741518964,No,44.16288290253161,264.97729741518964
46e1ee40-dc8a-46a7-933c-2ed5a3fe0479,43,Female,Month-to-month,Yes,Fiber optic,43,No,UPI,89.93075353962621,3867.022402203927,No,89.93075353962621,3867.022402203927
8ac8ad93-7e02-421d-b86b-543ae1b243cc,28,Female,One year,No,DSL,20,No,IMPS/NEFT,40.37315702086097,807.4631404172194,No,40.37315702086097,807.4631404172194
f9da4f55-bef9-4394-928f-af652f068e12,32,Male,One year,No,Fiber optic,10,Yes,IMPS/NEFT,58.67831430195403,586.7831430195404,No,58.67831430195404,586.7831430195404
b7b8c1a5-9a45-493d-b227-890e4e76833a,55,Male,Two year,Yes,Fiber optic,4,No,IMPS/NEFT,69.46048860072094,277.84195440288374,Yes,69.46048860072094,277.84195440288374
44c1f1b5-ebbb-4763-b9a7-e63bbee975da,51,Male,Month-to-month,No,No,35,Yes,Card,89.50929142795258,3132.82519997834,No,89.50929142795258,3132.82519997834
48ca7651-92f5-4f7b-8323-d342df6a8f93,53,Male,Month-to-month,No,Fiber optic,58,Yes,UPI,836.6160850157428,22140.31681966167,Yes,89.07155878616504,5166.150409597572
18a440bd-1c47-40a5-9270-2b29a41247a2,19,Female,Month-to-month,No,No,39,Yes,IMPS/NEFT,60.92975956637447,2376.2606230886045,No,60.92975956637447,2376.2606230886045
1a7167c7-6875-4545-832f-52c48e0370cf,38,Male,One year,Yes,Fiber optic,1,Yes,IMPS/NEFT,45.698294355962055,45.698294355962055,No,45.698294355962055,45.698294355962055
639509c4-119a-4396-be3e-9a907a6eaaa5,53,Male,Month-to-month,No,No,44,No,check/DD,54.492682455317905,2397.6780280339876,No,54.4926824553179,2397.6780280339876
98cf1188-06d2-4913-a117-3719b023a0ea,41,Female,One year,No,DSL,57,Yes,Card,88.59226506627422,5049.759108777631,Yes,88.59226506627422,5049.759108777631
85c53910-93f6-4723-81d2-3a76ca179780,44,Male,Two year,Yes,No,38,No,check/DD,,,No,65.15346667232019,2475.8317335481674
e916da57-f248-43ab-977a-8a5f6ffe33b3,63,Male,Month-to-month,No,Fiber optic,47,No,Card,70.37655437467791,3307.6980556098615,Yes,70.37655437467791,3307.6980556098615
fe07832a-badc-4599-9f7f-ae0c7ba79d05,35,Female,Two year,Yes,DSL,27,Yes,Card,54.921907647960055,1482.8915064949215,No,54.921907647960055,1482.8915064949215
94c8a69d-44b1-41ee-b948-36f27eaab0a1,30,Female,Two year,No,No,66,No,check/DD,55.43750766654656,3658.8755059920727,No,55.43750766654656,3658.8755059920727
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,36,Female,One year,Yes,Fiber optic,13,Yes,UPI,86.23208955643183,1121.0171642336138,Yes,86.23208955643183,1121.0171642336138
0d95aaf5-2534-41bc-a180-b78a06783c34,26,Female,Two year,No,DSL,19,Yes,UPI,54.60238647167264,1037.4453429617802,No,54.60238647167264,1037.4453429617802
d8914adf-341c-412a-a249-1260107e528c,64,Male,One year,No,DSL,27,Yes,UPI,81.03207801772393,2187.866106478546,No,81.03207801772393,2187.866106478546
f1f71605-a79e-4626-b707-ac0e0d96feb3,64,Female,Month-to-month,No,Fiber optic,66,No,IMPS/NEFT,91.69082819298642,6051.594660737103,No,91.69082819298642,6051.594660737103
bd3c83c3-6671-49de-bc0a-8f909b54d227,32,Male,Month-to-month,Yes,No,39,No,check/DD,31.549411572064795,1230.427051310527,No,31.5494115720648,1230.427051310527
8a257159-3d17-4879-95bd-f39efb334e61,60,Male,One year,No,DSL,30,Yes,check/DD,45.30650096545097,1359.1950289635292,No,45.30650096545097,1359.1950289635292
4830effe-dd8a-4f0a-9278-f380b3510ddc,21,Male,One year,No,No,32,Yes,UPI,67.14206871670373,2148.5461989345195,No,67.14206871670373,2148.5461989345195
f3d6b9f2-d4d7-40ca-b08d-16769d09a404,65,Male,One year,Yes,DSL,21,Yes,check/DD,49.81171408439278,1046.0459957722485,No,49.81171408439278,1046.0459957722485
b2d7692a-eb70-4da9-8d66-d79dd0170108,42,Male,One year,No,No,29,No,Card,81.74783875260584,2370.6873238255694,No,81.74783875260584,2370.6873238255694
70100d7e-2a5f-46e4-9332-406ff8b6bdee,63,Female,Two year,Yes,DSL,62,Yes,Card,67.72261164059194,4198.8019217167,No,67.72261164059194,4198.8019217167
a40dfea5-bd64-487e-b652-ae9938b5e89a,70,Male,Month-to-month,Yes,DSL,54,Yes,Card,58.60896935896538,3164.8843453841305,No,58.60896935896538,3164.8843453841305
67c3bd9e-2f54-40e5-899a-5349cb93dab6,43,Female,One year,No,DSL,1,No,IMPS/NEFT,73.70960583075004,73.70960583075004,No,73.70960583075004,73.70960583075004
dcb9d394-e8ac-44c4-b6b9-824010416cbc,32,Male,Two year,No,No,36,Yes,UPI,67.57556367299505,2432.7202922278216,No,67.57556367299505,2432.7202922278216
f83811c5-4a32-4d2a-a55e-c749795235ad,23,Male,One year,Yes,Fiber optic,17,No,UPI,62.747538842099985,1066.7081603156998,No,62.74753884209999,1066.7081603156998
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,31,Female,Two year,No,Fiber optic,49,No,Card,65.147984122682,3192.251222011418,No,65.147984122682,3192.251222011418
861b4f5b-45a0-4539-ade8-370ace9e9ebd,19,Female,Month-to-month,Yes,Fiber optic,68,Yes,Card,98.99205137669603,6731.45949361533,No,98.99205137669603,6731.45949361533
19fc8579-acd3-4f62-960f-69fcf6a646ee,27,Male,Month-to-month,Yes,No,65,No,UPI,78.18050988990785,5081.73314284401,No,78.18050988990785,5081.73314284401
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,62,Male,Month-to-month,Yes,DSL,6,No,Card,44.29795275554775,265.78771653328647,No,44.29795275554775,265.78771653328647
ff7d39f7-9563-4c97-b65f-982b95eef45c,42,Male,Month-to-month,Yes,DSL,62,No,check/DD,88.85495503573802,5509.007212215757,No,88.85495503573802,5509.007212215757
3873e57f-0ba0-48e8-8ef4-92c1aac93316,50,Female,One year,No,No,49,No,UPI,76.40582186680831,3743.885271473607,Yes,76.40582186680831,3743.885271473607
485f7888-1e23-4a4b-9e21-741fb8011026,43,Female,Month-to-month,No,DSL,26,Yes,Card,91.20786221958315,2371.404417709162,No,91.20786221958315,2371.404417709162
d5e4157d-23ba-4528-aa08-9aa0e57c5c02,48,Male,Month-to-month,Yes,No,30,No,Card,72.29217567208143,2168.765270162443,No,72.29217567208143,2168.765270162443
4223623b-cc3e-4dde-9ad5-cf06364d7c87,46,Female,Two year,No,DSL,33,No,check/DD,57.49918672606489,1897.4731619601414,Yes,57.49918672606489,1897.4731619601414
65c17795-b155-46bc-9f8d-ed9756abf2f1,48,Female,Month-to-month,No,No,2,No,UPI,68.11887272582729,136.23774545165458,Yes,68.11887272582729,136.23774545165458
c4b27b21-bc0d-46ed-bb12-2ee53d305a07,57,Male,Month-to-month,No,DSL,26,No,UPI,49.63242569432567,1290.4430680524674,No,49.63242569432567,1290.4430680524674
1e38f711-e2ec-43f4-bba1-aed944cdbfdd,57,Male,One year,Yes,No,37,Yes,IMPS/NEFT,73.71467868500123,2727.4431113450455,No,73.71467868500123,2727.4431113450455
5a0461c9-947d-4fcf-88cf-c53d188889ce,45,Male,Month-to-month,Yes,Fiber optic,29,Yes,IMPS/NEFT,87.75944129629934,2545.023797592681,No,87.75944129629934,2545.023797592681
406bf02d-a97a-4f4e-bc10-871bba4f4b03,59,Male,One year,No,No,5,No,Card,78.05029914747777,390.25149573738884,No,78.05029914747777,390.25149573738884
a52964ff-c74c-4890-bc6a-3174113634a5,60,Male,Month-to-month,No,DSL,6,No,check/DD,82.95157615922383,497.709456955343,Yes,82.95157615922383,497.709456955343
3270e4fa-abae-4f43-bcae-8081bdf070aa,31,Female,Two year,Yes,Fiber optic,20,Yes,check/DD,67.25181720376443,1345.0363440752885,Yes,67.25181720376443,1345.0363440752885
9594eea8-4381-4e47-9f3c-5c8a651076d6,58,Male,Month-to-month,Yes,Fiber optic,53,No,Card,,,No,67.62456275712641,3584.1018261277
deaeb0c0-a8ac-4ab1-afa9-d02c9e4c4be7,21,Female,Month-to-month,Yes,Fiber optic,23,Yes,Card,43.93576189795704,1010.522523653012,No,43.93576189795704,1010.522523653012
a888e7af-fca3-4bae-b9e3-202eee4bd350,30,Female,Two year,No,Fiber optic,36,No,IMPS/NEFT,58.10175398304667,2091.66314338968,No,58.10175398304667,2091.66314338968
9b69554d-7c54-435f-ac8c-3b6aa974d079,21,Female,Two year,No,DSL,30,Yes,IMPS/NEFT,57.27061085410287,1718.118325623086,Yes,57.27061085410287,1718.118325623086
470367f7-5beb-41c7-977f-199a374e6538,30,Male,One year,Yes,Fiber optic,53,Yes,Card,53.72063158178409,2847.1934738345567,No,53.72063158178409,2847.1934738345567
08252b39-1947-4a42-b10d-c9d17c413a2a,27,Female,Month-to-month,No,DSL,57,Yes,IMPS/NEFT,82.97524560316779,4729.588999380564,No,82.97524560316779,4729.588999380564
11730df2-2956-42c6-8bac-fa4aef1e4acf,43,Female,Two year,No,No,37,Yes,UPI,67.82995201779786,2509.708224658521,No,67.82995201779786,2509.708224658521
48817b98-741f-4545-8e4c-01f676b1d8fa,28,Male,Two year,Yes,No,22,No,Card,55.9194191172818,1230.2272205801996,No,55.9194191172818,1230.2272205801996
929d6377-1cfb-455f-82c4-2e488cbadae5,42,Male,Two year,No,DSL,37,No,UPI,60.27185369887579,2230.058586858404,No,60.27185369887578,2230.058586858404
9bafcc20-0e16-4f3f-938c-c0ca17acd7e9,26,Female,Month-to-month,Yes,DSL,25,Yes,UPI,83.23252243932467,2080.813060983117,No,83.23252243932467,2080.813060983117
b371d64d-fe87-417b-8376-bff9dd3a0936,58,Male,Two year,No,No,5,Yes,Card,59.46960880946972,297.3480440473486,No,59.46960880946972,297.3480440473486
c4100108-0256-4389-8cb3-46637a211151,66,Male,One year,Yes,No,24,Yes,IMPS/NEFT,44.3309880427347,1063.9437130256329,No,44.3309880427347,1063.9437130256329
f9285706-577c-4717-836a-58870a5a2698,65,Female,Two year,No,No,16,Yes,Card,67.98291626082866,1087.7266601732586,No,67.98291626082866,1087.7266601732586
4b0dbb41-8d52-48f1-942c-3fe860e7a113,64,Male,Two year,No,DSL,58,Yes,check/DD,78.7016130166805,4564.693554967469,Yes,78.7016130166805,4564.693554967469
16c8e3d7-abf0-463e-8343-8b6400b3700f,61,Male,Two year,No,DSL,12,Yes,check/DD,52.45815317114438,629.4978380537326,No,52.45815317114438,629.4978380537326
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,28,Female,One year,No,No,24,Yes,Card,52.660058168498836,1263.841396043972,No,52.660058168498836,1263.841396043972
99afee64-9024-4225-84bb-10e079f7f38c,43,Female,Month-to-month,Yes,DSL,22,No,check/DD,41.475220466724195,912.4548502679323,No,41.475220466724195,912.4548502679323
41e0cfaf-52ca-4ced-8526-8f0fc516e394,70,Female,Two year,No,No,28,Yes,check/DD,,1963.895715793995,No,70.1391327069284,1963.895715793995
c1ff9427-9477-49d7-9265-80c067dfc9af,60,Female,One year,Yes,DSL,48,Yes,Card,47.46340063346236,2278.2432304061936,No,47.46340063346236,2278.2432304061936
7d2f4e58-b47a-4c5b-b0b3-901535102852,43,Female,Two year,Yes,Fiber optic,36,Yes,UPI,71.61370224388268,2578.0932807797767,Yes,71.61370224388268,2578.0932807797767
ed92b753-bb64-4511-a1ec-ff07a60c1329,52,Male,One year,Yes,Fiber optic,11,No,IMPS/NEFT,80.71043835273315,887.8148218800646,No,80.71043835273315,887.8148218800646
092385fe-23d3-4d22-b080-bed6bc3e34af,31,Male,One year,No,No,27,Yes,check/DD,53.12080408481072,1434.2617102898894,No,53.120804084810715,1434.2617102898894
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,37,Female,Two year,Yes,DSL,70,Yes,IMPS/NEFT,55.73316868073435,3901.3218076514045,No,55.73316868073435,3901.3218076514045
9364ecb5-db29-420a-8886-b7c6a4c755b0,30,Female,One year,No,Fiber optic,29,Yes,UPI,88.08812391727344,2554.5555936009296,No,88.08812391727344,2554.5555936009296
430438b5-32c1-42f1-b661-7a3bf9606ca3,68,Female,Two year,No,No,68,No,Card,67.75423722989979,4607.288131633186,No,67.75423722989979,4607.288131633186
4458b006-332c-4e0a-8e7d-a698ab95c72f,64,Male,Month-to-month,,No,68,Yes,Card,55.658583116545834,,No,55.658583116545834,3784.783651925117
eba0330c-6a9a-4f4b-ae39-c29a921f266f,56,Female,Month-to-month,No,No,57,Yes,IMPS/NEFT,55.67264534981581,3173.340784939501,No,55.67264534981581,3173.340784939501
8cfb137c-a89e-44df-871c-10aecdb4adab,70,Female,Two year,Yes,No,46,No,check/DD,77.49929308081748,3564.967481717604,No,77.49929308081748,3564.967481717604
48998e5f-d40e-43ce-92a7-4a4144bed486,57,Male,Two year,Yes,Fiber optic,56,No,Card,51.68641716379636,2894.439361172596,No,51.68641716379636,2894.439361172596
1bf962a5-16c0-48e8-9e92-2cf1ba47680f,24,Female,Two year,No,Fiber optic,16,Yes,UPI,52.70587100600733,843.2939360961172,No,52.70587100600733,843.2939360961172
cf51a203-a2d9-49ba-8146-ed52e73bc913,30,Female,Month-to-month,No,DSL,49,No,Card,35.497536995495906,1739.3793127792994,No,35.497536995495906,1739.3793127792994
f485e944-3142-40c7-95cc-861a8f31bf2e,70,Female,One year,Yes,No,17,Yes,check/DD,87.51056029327151,1487.6795249856157,No,87.51056029327151,1487.6795249856157
edcb8cb6-0692-4c63-9424-aed51bac5c15,60,Female,Month-to-month,Yes,No,46,Yes,UPI,92.04662533720992,4234.144765511656,Yes,92.04662533720992,4234.144765511656
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,30,Female,Month-to-month,No,No,55,No,UPI,50.36137979621077,2769.8758887915924,Yes,50.36137979621077,2769.8758887915924
4497734d-77a0-4a7f-b027-8488be015802,37,Female,One year,Yes,DSL,31,No,Card,80.53019241300805,2496.4359648032496,No,80.53019241300805,2496.4359648032496
a71372ab-34cb-4b9a-9338-82b320fa15b7,46,Male,Month-to-month,Yes,No,59,Yes,IMPS/NEFT,75.3746424213989,4447.1039028625355,No,75.3746424213989,4447.1039028625355
b33d9c7c-4e73-4dcc-8664-82ee6844a0e3,66,Male,Month-to-month,No,DSL,52,No,IMPS/NEFT,71.26295621652727,3705.6737232594182,No,71.26295621652727,3705.6737232594182
6e66a273-c4ca-40d7-8a66-de6724d4d5a3,42,Female,One year,Yes,DSL,47,Yes,check/DD,87.28882486231736,4102.574768528916,No,87.28882486231737,4102.574768528916
83666636-68d5-46b8-a6ce-6d7a44e2a94b,45,Male,Month-to-month,No,DSL,61,No,Card,97.36366402368448,5939.183505444753,No,97.36366402368448,5939.183505444753
96b93974-f587-43c5-999a-e3daaae39bc0,31,Female,Month-to-month,Yes,Fiber optic,44,Yes,UPI,60.010759922603704,2640.473436594563,No,60.010759922603704,2640.473436594563
5b7d9d2d-22af-4503-b17a-ff6de0d96670,63,Female,One year,No,Fiber optic,68,Yes,UPI,68.62038629838825,4666.186268290401,No,68.62038629838825,4666.186268290401
de431e06-e924-4069-80bb-ae526ec01269,49,Female,One year,No,Fiber optic,13,No,Card,50.24012045281047,,Yes,50.24012045281047,653.1215658865361
b11c7dff-b1dd-448c-b9c9-1e00aaf8e1d5,19,Male,Month-to-month,No,Fiber optic,64,No,IMPS/NEFT,43.898000120774114,2809.4720077295433,No,43.898000120774114,2809.4720077295433
bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,62,Female,One year,No,Fiber optic,72,Yes,check/DD,87.44903335235007,6296.330401369205,Yes,87.44903335235007,6296.330401369205
7fa70485-dafc-4805-bf64-85de75699aef,30,Male,One year,No,Fiber optic,34,No,UPI,44.145729069724055,1500.954788370618,No,44.145729069724055,1500.954788370618
0d394b57-a4d4-4f15-ad54-a50182866d40,42,Male,Two year,Yes,Fiber optic,64,Yes,UPI,77.83701889586081,4981.569209335092,No,77.83701889586081,4981.569209335092
d61a080a-3fec-4a37-95be-a8dc33e88249,65,Female,One year,No,DSL,2,Yes,UPI,70.1896378643059,140.3792757286118,No,70.1896378643059,140.3792757286118
55273407-7cd2-492f-94b0-0f62c768b07f,29,Male,Two year,Yes,DSL,31,Yes,IMPS/NEFT,75.40355005609236,2337.5100517388632,No,75.40355005609236,2337.5100517388632
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,24,Male,Month-to-month,No,No,22,No,IMPS/NEFT,35.439869287420784,779.6771243232572,No,35.439869287420784,779.6771243232572
45665e79-1a9a-4b54-a01a-5b5e592fcdc6,46,Male,Two year,No,Fiber optic,31,No,check/DD,60.267967783692384,1868.3070012944638,No,60.267967783692384,1868.3070012944638
d91738f8-0ad1-418c-b53f-091e8a9e0964,53,Male,Two year,No,Fiber optic,32,Yes,check/DD,53.919031446720794,1725.4090062950654,No,53.919031446720794,1725.4090062950654
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,35,Male,Month-to-month,No,DSL,26,Yes,IMPS/NEFT,39.49630270122644,1026.9038702318874,No,39.49630270122644,1026.9038702318874
52c83bfc-5b48-461f-9b1b-4cd736ba4918,62,Male,Two year,No,No,30,Yes,Card,52.12748574315709,1563.8245722947127,No,52.12748574315709,1563.8245722947127
592448ee-7ac1-44f9-8472-f9f6ec6494e0,68,Female,Two year,Yes,Fiber optic,17,No,IMPS/NEFT,61.031255243826294,1037.531339145047,No,61.031255243826294,1037.531339145047
0ffa2366-4b4f-4faf-9a3d-c78020a77d78,53,Male,Month-to-month,No,Fiber optic,9,Yes,IMPS/NEFT,56.84367858025298,511.5931072222768,No,56.84367858025298,511.5931072222768
6511e61a-1436-45f5-8c81-926079ec533c,48,Female,Month-to-month,No,Fiber optic,34,Yes,Card,91.55751397650369,3112.9554752011254,No,91.55751397650369,3112.9554752011254
13325c31-d010-418a-aadc-9960424211e2,37,Female,Two year,No,DSL,71,Yes,IMPS/NEFT,63.376598595794235,4499.738500301391,No,63.376598595794235,4499.738500301391
2d5f60d9-19bb-4bf0-9b63-9a38049ffb5f,29,Female,Month-to-month,No,Fiber optic,59,Yes,Card,55.55657441622641,3277.837890557358,No,55.55657441622641,3277.837890557358
889b78d5-dbfd-497e-aca2-b148da330aa1,51,Male,One year,Yes,Fiber optic,8,No,IMPS/NEFT,74.56233318929947,596.4986655143957,Yes,74.56233318929947,596.4986655143957
17fc695a-07a0-4a6e-8822-e8f36c031199,69,Male,Month-to-month,No,Fiber optic,21,No,IMPS/NEFT,56.74976323827985,1191.7450280038768,Yes,56.74976323827985,1191.7450280038768
8456ce4f-7706-4136-8788-17ecc764032e,56,Female,Month-to-month,No,DSL,46,No,check/DD,96.03170783119047,4417.4585602347615,No,96.03170783119047,4417.4585602347615
7c89617d-32b1-492b-a263-960ab43c6fef,22,Female,Two year,No,Fiber optic,35,Yes,UPI,78.70507002629189,2754.6774509202164,No,78.70507002629189,2754.6774509202164
114c440d-675d-493b-9473-6d379e12d7cf,38,Female,Month-to-month,Yes,DSL,49,No,check/DD,37.86680824500966,1855.4736040054731,No,37.86680824500966,1855.4736040054731
